Category,Term,ID,adj_pval,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,Genes
GO:BP,cell adhesion,GO:0007155,1.22E-08,7.913672157,1512,414,71,21031,"SNED1,LPXN,POSTN,LAMB2,PML,RUNX1,EGFR,ASTN2,PTPRJ,CD9,TIAM1,NCAM1,DMD,TRIP6,GBP1,SFRP2,PXDN,CD34,PTPRA,LAMA4,CSPG2,MMP14,PREX1,JCAD,SDC4,PCDH1,PTPRU,SIPA1,STON1,NFASC,FAT4,MDGA1,SOCS6,EPHB4,ROBO1,NID2,KANK1,GAS6,LAMA5,EPHB2,JAK1,BMI1,FRMD5,ILDR2,MYADM,PARD3,PTPRS,JAK2,ICAM1,PCDH9,TGM2,CD276,CD44,BOC,CDON,LAMC1,NEO1,RCC2,FER,ANXA2,ANXA1,CDK5,FAF1,IFT74,TBCD,FOXO3,LMO7,SPON1,CAV1,TWSG1,ZMIZ1"
GO:BP,response to stimulus,GO:0050896,1.52E-08,7.819544663,8976,414,245,21031,"IL33,LPXN,CALB1,POSTN,LAMB2,GFAP,HHIP,LTBP2,KANK2,PLD2,PML,STX1B,GPR39,CD109,CYGB,GMDS,HSPB6,TNIK,EGFR,LTBP3,PTPRJ,MET,NEIL2,MAST4,HVCN1,CPNE1,DCLK1,HMGA1,CD9,VWA1,CPNE8,TIAM1,NCAM1,DMD,CSPG4,RIN1,PTX3,TRIP6,ANXA6,NFIB,ENPP4,GBP1,MVP,GPM6A,SFRP2,RLBP1,JUNB,PXDN,CD34,CCNY,NAMPT,PTPRA,ACSL1,GBP2,LPIN1,GSTO1,TIMP3,ZMAT3,PAK3,IRS1,ASPH,NFKB2,MMP14,IRS2,IFIT5,MAPK3,EHD1,PREX1,ANXA5,JCAD,DPF3,SDC4,HIC1,DISP2,PAX8,SETX,ABHD6,DOCK4,ITPR1,PSD3,PTPRU,ARRB1,MYO1C,LOXL1,DACH1,SIPA1,EPS8,STON1,RHPN2,MYORG,KMT5B,SASH1,KCNK2,GFPT2,GRIN1,DGKK,CMBL,PBLD,FAT4,BICC1,CHMP6,NCEH1,PAXX,SOCS6,RHOJ,EPHB4,ROBO1,BAG5,TRPM4,KANK1,MYO1E,DHRS3,FGFR1,GAS6,SESN3,BBS2,LAMA5,TRPV2,RELB,RRP1B,SMAD5,EPHB2,PARP4,JAK1,BMI1,BOP1,IFT88,ILDR2,ZEB1,LRP1,CBR3,MYADM,PLPP2,ANO6,HDAC7,PHIP,ATG7,TLR3,NOP2,WDR59,SULF2,DDX56,EMD,PARD3,DDX17,CUL4B,APEX1,BBS4,MTAP,RDH5,PTPRS,FKBP5,JAK2,ICAM1,RGL2,GGCT,RGS10,RWDD1,CAV2,TGM2,CHD1L,OTUB1,CD276,NPRL2,CD44,PLPP6,RDH13,NNMT,MEGF8,PLEC,XPC,CDON,EFHD1,SRSF6,GPC1,STK38,AP1S1,LAMC1,OPHN1,TKFC,DDX3X,FZD6,NEO1,KIF7,TAOK3,ADPRS,KDM6A,OTUD4,RCC2,ZFP91,IPO8,ANK1,HTRA1,NUMA1,FER,DOCK6,ANXA2,ANXA1,SAMD9,CDK5,NEPRO,GRB10,5MP1,RGS20,UNC5B,ARMC5,AGAP3,FAF1,PXK,IFT74,SESN2,CDC5L,TRAF2,TEAD1,XRCC6,RALB,FOXO3,UBA1,ERCC5,GGT5,WIPF1,TADA1,UBXN1,UACA,ITPR3,CTF1,ARRB2,WDR48,DTNA,CAV1,CRTC3,CYREN,NCOR1,NOC2L,LIFR,FGD1,TLE5,CCND3,PLD1,RAD50,TWSG1,NUDT4,ZMIZ1,SSRP1,OARD1"
GO:BP,cell surface receptor signaling pathway,GO:0007166,2.19E-08,7.660378988,2799,414,106,21031,"IL33,LPXN,POSTN,LAMB2,HHIP,LTBP2,PLD2,PML,STX1B,CD109,GMDS,TNIK,EGFR,LTBP3,PTPRJ,MET,CPNE1,TIAM1,NCAM1,CSPG4,GBP1,MVP,SFRP2,PXDN,CCNY,PTPRA,ACSL1,PAK3,IRS1,MMP14,IRS2,MAPK3,JCAD,HIC1,DISP2,SETX,PTPRU,ARRB1,MYO1C,STON1,MYORG,SASH1,GRIN1,PBLD,FAT4,BICC1,CHMP6,NCEH1,SOCS6,EPHB4,ROBO1,TRPM4,KANK1,MYO1E,FGFR1,GAS6,SESN3,BBS2,LAMA5,SMAD5,EPHB2,JAK1,ZEB1,LRP1,ANO6,PHIP,TLR3,SULF2,EMD,BBS4,JAK2,ICAM1,CAV2,CD276,CD44,MEGF8,CDON,GPC1,LAMC1,DDX3X,FZD6,NEO1,KIF7,OTUD4,RCC2,HTRA1,NUMA1,FER,ANXA1,CDK5,NEPRO,GRB10,UNC5B,FAF1,IFT74,TRAF2,RALB,FOXO3,CTF1,ARRB2,WDR48,CAV1,LIFR,TLE5,TWSG1,ZMIZ1"
GO:BP,signal transduction,GO:0007165,2.43E-08,7.615062207,5959,414,181,21031,"IL33,LPXN,POSTN,LAMB2,HHIP,LTBP2,KANK2,PLD2,PML,STX1B,GPR39,CD109,GMDS,TNIK,EGFR,LTBP3,PTPRJ,MET,MAST4,CPNE1,DCLK1,TIAM1,NCAM1,DMD,CSPG4,RIN1,TRIP6,ANXA6,GBP1,MVP,SFRP2,PXDN,CD34,CCNY,NAMPT,PTPRA,ACSL1,GBP2,GSTO1,PAK3,IRS1,ASPH,NFKB2,MMP14,IRS2,IFIT5,MAPK3,PREX1,ANXA5,JCAD,HIC1,DISP2,PAX8,SETX,ABHD6,DOCK4,ITPR1,PSD3,PTPRU,ARRB1,MYO1C,SIPA1,EPS8,STON1,RHPN2,MYORG,SASH1,KCNK2,GRIN1,DGKK,PBLD,FAT4,BICC1,CHMP6,NCEH1,SOCS6,RHOJ,EPHB4,ROBO1,BAG5,TRPM4,KANK1,MYO1E,DHRS3,FGFR1,GAS6,SESN3,BBS2,LAMA5,RELB,SMAD5,EPHB2,JAK1,BMI1,BOP1,IFT88,ZEB1,LRP1,MYADM,PLPP2,ANO6,HDAC7,PHIP,TLR3,NOP2,WDR59,SULF2,EMD,PARD3,DDX17,BBS4,PTPRS,JAK2,ICAM1,RGL2,GGCT,RGS10,RWDD1,CAV2,TGM2,OTUB1,CD276,NPRL2,CD44,MEGF8,XPC,CDON,GPC1,STK38,LAMC1,OPHN1,TKFC,DDX3X,FZD6,NEO1,KIF7,TAOK3,KDM6A,OTUD4,RCC2,ZFP91,IPO8,ANK1,HTRA1,NUMA1,FER,DOCK6,ANXA1,CDK5,NEPRO,GRB10,5MP1,RGS20,UNC5B,FAF1,IFT74,SESN2,CDC5L,TRAF2,TEAD1,RALB,FOXO3,UACA,ITPR3,CTF1,ARRB2,WDR48,DTNA,CAV1,CRTC3,NCOR1,NOC2L,LIFR,FGD1,TLE5,CCND3,PLD1,RAD50,TWSG1,NUDT4,ZMIZ1"
GO:BP,cell motility,GO:0048870,2.70E-08,7.568538326,1709,414,76,21031,"IL33,LPXN,POSTN,KANK2,PML,CYGB,EGFR,ASTN2,PTPRJ,MET,DCLK1,CD9,TIAM1,CSPG4,TRIP6,ANXA6,GPM6A,SFRP2,FMNL3,CD34,ARX,LAMA4,CSPG2,MMP14,IRS2,MAPK3,PREX1,JCAD,SDC4,SUN2,ABHD6,DOCK4,PTPRU,MYO1C,DACH1,EPS8,STON1,SASH1,MDGA1,RHOJ,EPHB4,ROBO1,TRPM4,KANK1,FGFR1,GAS6,BBS2,LAMA5,EPHB2,FRMD5,LRP1,MYADM,ANO6,HDAC7,BBS4,JAK2,ICAM1,CD44,MEGF8,PLEC,GPC1,LAMC1,OPHN1,NEO1,RCC2,FER,ANXA1,CDK5,GRB10,SYNE2,FOXO3,ARRB2,CAV1,ELP5,SDC3,ZMIZ1"
GO:BP,cell differentiation,GO:0030154,7.97E-08,7.098790833,4366,414,143,21031,"IL33,POSTN,RTN1,GDPD2,LAMB2,GFAP,HHIP,MGP,PML,RUNX1,STX1B,CD109,TNIK,FHL1,EGFR,LTBP3,ASTN2,PTPRJ,MET,CPNE1,DCLK1,CD9,TIAM1,NCAM1,DMD,CSPG4,PTX3,ANXA6,NFIB,GPM6A,SFRP2,RDH10,NHS,JUNB,NHSL1,CD34,ARX,LAMA4,CSPG2,PAK3,NFKB2,MMP14,MAPK3,EHD1,PREX1,DPF3,SDC4,SUN2,PAX8,NHSL2,SETX,PTPRU,EHD2,SIPA1,ISLR2,MYORG,NFASC,UGDH,FAT4,MDGA1,SMAP1,LARP7,ROBO1,BAG5,TRPM4,KANK1,MYO1E,FGFR1,GAS6,BBS2,LAMA5,TRPV2,RELB,NOC3L,SMAD5,EPHB2,JAK1,BMI1,BIN1,IFT88,ILDR2,ZEB1,LRP1,PLS1,MYADM,HDAC7,PLOD3,TLR3,SULF2,DDX56,EMD,PARD3,DDX17,CUL4B,BBS4,PTPRS,JAK2,ICAM1,GPSM1,CAV2,TGM2,ALDOC,RDH13,MEGF8,PLEC,SUCO,BOC,CDON,EFHD1,SRSF6,GPC1,LAMC1,OPHN1,DDX3X,NEO1,TAOK3,KDM6A,HTRA1,NUMA1,FER,ANXA2,ANXA1,CDK5,NEPRO,5MP1,UNC5B,ARMC5,TRPC4,IFT74,NOLC1,SYNE2,TBCD,RRBP1,XRCC6,FOXO3,ASAP1,CTF1,ARRB2,CTCF,RAI14,CAV1,TWSG1,ZMIZ1"
GO:BP,cellular developmental process,GO:0048869,8.10E-08,7.091334634,4367,414,143,21031,"IL33,POSTN,RTN1,GDPD2,LAMB2,GFAP,HHIP,MGP,PML,RUNX1,STX1B,CD109,TNIK,FHL1,EGFR,LTBP3,ASTN2,PTPRJ,MET,CPNE1,DCLK1,CD9,TIAM1,NCAM1,DMD,CSPG4,PTX3,ANXA6,NFIB,GPM6A,SFRP2,RDH10,NHS,JUNB,NHSL1,CD34,ARX,LAMA4,CSPG2,PAK3,NFKB2,MMP14,MAPK3,EHD1,PREX1,DPF3,SDC4,SUN2,PAX8,NHSL2,SETX,PTPRU,EHD2,SIPA1,ISLR2,MYORG,NFASC,UGDH,FAT4,MDGA1,SMAP1,LARP7,ROBO1,BAG5,TRPM4,KANK1,MYO1E,FGFR1,GAS6,BBS2,LAMA5,TRPV2,RELB,NOC3L,SMAD5,EPHB2,JAK1,BMI1,BIN1,IFT88,ILDR2,ZEB1,LRP1,PLS1,MYADM,HDAC7,PLOD3,TLR3,SULF2,DDX56,EMD,PARD3,DDX17,CUL4B,BBS4,PTPRS,JAK2,ICAM1,GPSM1,CAV2,TGM2,ALDOC,RDH13,MEGF8,PLEC,SUCO,BOC,CDON,EFHD1,SRSF6,GPC1,LAMC1,OPHN1,DDX3X,NEO1,TAOK3,KDM6A,HTRA1,NUMA1,FER,ANXA2,ANXA1,CDK5,NEPRO,5MP1,UNC5B,ARMC5,TRPC4,IFT74,NOLC1,SYNE2,TBCD,RRBP1,XRCC6,FOXO3,ASAP1,CTF1,ARRB2,CTCF,RAI14,CAV1,TWSG1,ZMIZ1"
GO:BP,signaling,GO:0023052,1.51E-07,6.820536573,6447,414,189,21031,"IL33,LPXN,CALB1,POSTN,LAMB2,GFAP,HHIP,LTBP2,KANK2,PLD2,PML,STX1B,GPR39,CD109,GMDS,TNIK,EGFR,LTBP3,PTPRJ,MET,MAST4,CPNE1,DCLK1,TIAM1,NCAM1,DMD,CSPG4,RIN1,TRIP6,ANXA6,GBP1,MVP,SFRP2,PXDN,CD34,CCNY,NAMPT,PTPRA,ACSL1,GBP2,GSTO1,PAK3,IRS1,ASPH,NFKB2,MMP14,IRS2,IFIT5,MAPK3,PREX1,ANXA5,JCAD,HIC1,DISP2,PAX8,SETX,ABHD6,DOCK4,ITPR1,PSD3,PCDH1,PTPRU,AMPH,ARRB1,MYO1C,SIPA1,EPS8,STON1,RHPN2,MYORG,SASH1,KCNK2,GRIN1,DGKK,PBLD,FAT4,BICC1,CHMP6,NCEH1,SOCS6,RHOJ,EPHB4,ROBO1,BAG5,TRPM4,KANK1,MYO1E,DHRS3,FGFR1,GAS6,SESN3,BBS2,LAMA5,RELB,SMAD5,EPHB2,JAK1,BMI1,BOP1,IFT88,ILDR2,ZEB1,LRP1,MYADM,PLPP2,ANO6,HDAC7,PHIP,TLR3,NOP2,WDR59,SULF2,EMD,PARD3,DDX17,BBS4,PTPRS,JAK2,ICAM1,RGL2,GGCT,RGS10,RWDD1,CAV2,TGM2,OTUB1,CD276,NPRL2,CD44,MEGF8,XPC,CDON,GPC1,STK38,LAMC1,OPHN1,TKFC,DDX3X,FZD6,NEO1,KIF7,TAOK3,KDM6A,OTUD4,RCC2,ZFP91,IPO8,ANK1,HTRA1,NUMA1,FER,DOCK6,ANXA2,ANXA1,CDK5,NEPRO,GRB10,5MP1,RGS20,UNC5B,FAF1,PXK,IFT74,SESN2,CDC5L,TRAF2,TEAD1,RALB,FOXO3,LMO7,UACA,ITPR3,CTF1,ARRB2,WDR48,DTNA,CAV1,CRTC3,NCOR1,NOC2L,LIFR,FGD1,TLE5,CCND3,PLD1,RAD50,TWSG1,NUDT4,ZMIZ1"
GO:BP,cellular response to endogenous stimulus,GO:0071495,1.73E-07,6.762587832,1432,414,66,21031,"LPXN,POSTN,HHIP,LTBP2,KANK2,PML,CD109,EGFR,LTBP3,DMD,SFRP2,PTPRA,ACSL1,LPIN1,IRS1,IRS2,MAPK3,EHD1,JCAD,PAX8,SETX,MYO1C,PBLD,FAT4,ROBO1,TRPM4,KANK1,FGFR1,GAS6,SESN3,BBS2,SMAD5,EPHB2,JAK1,IFT88,ZEB1,LRP1,PHIP,SULF2,EMD,DDX17,BBS4,JAK2,ICAM1,RWDD1,CAV2,TGM2,CD44,MEGF8,GPC1,NEO1,KDM6A,HTRA1,NUMA1,FER,ANXA1,CDK5,GRB10,5MP1,SESN2,FOXO3,ARRB2,CAV1,NCOR1,TWSG1,ZMIZ1"
GO:BP,cell communication,GO:0007154,2.83E-07,6.548971585,6537,414,190,21031,"IL33,LPXN,CALB1,POSTN,LAMB2,GFAP,HHIP,LTBP2,KANK2,PLD2,PML,STX1B,GPR39,CD109,GMDS,TNIK,EGFR,LTBP3,PTPRJ,MET,MAST4,CPNE1,DCLK1,TIAM1,NCAM1,DMD,CSPG4,RIN1,TRIP6,ANXA6,GBP1,MVP,SFRP2,PXDN,CD34,CCNY,NAMPT,PTPRA,ACSL1,GBP2,GSTO1,PAK3,IRS1,ASPH,NFKB2,MMP14,IRS2,IFIT5,MAPK3,PREX1,ANXA5,JCAD,HIC1,DISP2,PAX8,SETX,ABHD6,DOCK4,ITPR1,PSD3,PCDH1,PTPRU,AMPH,ARRB1,MYO1C,SIPA1,EPS8,STON1,RHPN2,MYORG,SASH1,KCNK2,GRIN1,DGKK,PBLD,ENPP5,FAT4,BICC1,CHMP6,NCEH1,SOCS6,RHOJ,EPHB4,ROBO1,BAG5,TRPM4,KANK1,MYO1E,DHRS3,FGFR1,GAS6,SESN3,BBS2,LAMA5,RELB,SMAD5,EPHB2,JAK1,BMI1,BOP1,IFT88,ILDR2,ZEB1,LRP1,MYADM,PLPP2,ANO6,HDAC7,PHIP,ATG7,TLR3,NOP2,WDR59,SULF2,EMD,PARD3,DDX17,BBS4,PTPRS,JAK2,ICAM1,RGL2,GGCT,RGS10,RWDD1,CAV2,TGM2,OTUB1,CD276,NPRL2,CD44,MEGF8,PLEC,XPC,CDON,GPC1,STK38,LAMC1,OPHN1,TKFC,DDX3X,FZD6,NEO1,KIF7,TAOK3,KDM6A,OTUD4,RCC2,ZFP91,IPO8,ANK1,HTRA1,NUMA1,FER,DOCK6,ANXA1,CDK5,NEPRO,GRB10,5MP1,RGS20,UNC5B,FAF1,PXK,IFT74,SESN2,CDC5L,TRAF2,TEAD1,RALB,FOXO3,UACA,ITPR3,CTF1,ARRB2,WDR48,DTNA,CAV1,CRTC3,NCOR1,NOC2L,LIFR,FGD1,TLE5,CCND3,PLD1,RAD50,TWSG1,NUDT4,ZMIZ1"
GO:BP,intracellular signal transduction,GO:0035556,9.45E-07,6.024663453,2668,414,98,21031,"KANK2,PLD2,PML,TNIK,EGFR,PTPRJ,MET,MAST4,CPNE1,DCLK1,TIAM1,DMD,CSPG4,TRIP6,GBP1,SFRP2,GSTO1,PAK3,IRS1,ASPH,NFKB2,IRS2,IFIT5,MAPK3,PREX1,JCAD,HIC1,SETX,DOCK4,ITPR1,PSD3,ARRB1,SIPA1,EPS8,MYORG,SASH1,GRIN1,DGKK,FAT4,NCEH1,SOCS6,RHOJ,ROBO1,BAG5,TRPM4,KANK1,FGFR1,GAS6,SESN3,RELB,SMAD5,EPHB2,JAK1,BOP1,LRP1,MYADM,HDAC7,TLR3,NOP2,WDR59,JAK2,ICAM1,RGL2,CAV2,TGM2,OTUB1,NPRL2,CD44,XPC,CDON,STK38,OPHN1,DDX3X,TAOK3,KDM6A,ZFP91,FER,DOCK6,GRB10,5MP1,UNC5B,SESN2,CDC5L,TRAF2,TEAD1,RALB,FOXO3,UACA,ARRB2,CAV1,NCOR1,NOC2L,FGD1,PLD1,RAD50,TWSG1,NUDT4,ZMIZ1"
GO:BP,response to endogenous stimulus,GO:0009719,1.31E-06,5.882080384,1678,414,71,21031,"LPXN,POSTN,HHIP,LTBP2,KANK2,PML,CD109,EGFR,LTBP3,CD9,DMD,SFRP2,PTPRA,ACSL1,LPIN1,TIMP3,IRS1,MMP14,IRS2,MAPK3,EHD1,JCAD,PAX8,SETX,PTPRU,MYO1C,PBLD,FAT4,ROBO1,TRPM4,KANK1,FGFR1,GAS6,SESN3,BBS2,SMAD5,EPHB2,JAK1,IFT88,ZEB1,LRP1,PHIP,SULF2,EMD,DDX17,BBS4,JAK2,ICAM1,RWDD1,CAV2,TGM2,CD44,MEGF8,SRSF6,GPC1,NEO1,KDM6A,HTRA1,NUMA1,FER,ANXA1,CDK5,GRB10,5MP1,SESN2,FOXO3,ARRB2,CAV1,NCOR1,TWSG1,ZMIZ1"
GO:BP,intracellular signaling cassette,GO:0141124,1.45E-06,5.838120052,1861,414,76,21031,"KANK2,PLD2,PML,TNIK,EGFR,PTPRJ,MET,CPNE1,TIAM1,DMD,CSPG4,TRIP6,GBP1,GSTO1,PAK3,IRS1,ASPH,NFKB2,IRS2,IFIT5,MAPK3,PREX1,JCAD,SETX,DOCK4,ITPR1,PSD3,ARRB1,SIPA1,EPS8,MYORG,SASH1,GRIN1,NCEH1,RHOJ,ROBO1,TRPM4,KANK1,FGFR1,GAS6,SESN3,RELB,SMAD5,EPHB2,LRP1,HDAC7,TLR3,JAK2,ICAM1,RGL2,CAV2,TGM2,CD44,CDON,STK38,OPHN1,DDX3X,TAOK3,ZFP91,FER,DOCK6,GRB10,5MP1,UNC5B,SESN2,TRAF2,RALB,UACA,ARRB2,CAV1,NCOR1,FGD1,PLD1,TWSG1,NUDT4,ZMIZ1"
GO:BP,cellular response to growth factor stimulus,GO:0071363,1.76E-06,5.754593176,681,414,40,21031,"LPXN,POSTN,HHIP,LTBP2,PML,CD109,EGFR,LTBP3,DMD,SFRP2,MAPK3,EHD1,JCAD,SETX,MYO1C,PBLD,FAT4,ROBO1,FGFR1,GAS6,SMAD5,ZEB1,SULF2,EMD,CAV2,CD44,MEGF8,GPC1,NEO1,KDM6A,HTRA1,NUMA1,ANXA1,GRB10,5MP1,FOXO3,ARRB2,CAV1,TWSG1,ZMIZ1"
GO:BP,response to growth factor,GO:0070848,1.84E-06,5.735408193,711,414,41,21031,"LPXN,POSTN,HHIP,LTBP2,PML,CD109,EGFR,LTBP3,DMD,SFRP2,MAPK3,EHD1,JCAD,SETX,MYO1C,PBLD,FAT4,ROBO1,FGFR1,GAS6,SMAD5,ZEB1,SULF2,EMD,CAV2,CD44,MEGF8,GPC1,NEO1,KDM6A,HTRA1,NUMA1,FER,ANXA1,GRB10,5MP1,FOXO3,ARRB2,CAV1,TWSG1,ZMIZ1"
GO:BP,negative regulation of biological process,GO:0048519,2.80E-06,5.552412969,5874,414,172,21031,"IL33,LPXN,POSTN,RTN1,SVIL,GFAP,HHIP,KANK2,NFIX,PML,RUNX1,STX1B,CD109,CYGB,HSPB6,FHL1,EGFR,LTBP3,CAPG,ASTN2,PSRC1,PTPRJ,MET,CPNE1,DCLK1,HMGA1,CD9,DMD,PTX3,ANXA6,NFIB,GBP1,MVP,SFRP2,PXDN,CD34,ARX,LAMA4,LPIN1,GSTO1,TIMP3,IRS1,ASPH,MMP14,IRS2,IFIT5,MAPK3,ANXA5,SDC4,HIC1,PAX8,SETX,ABHD6,DOCK4,ITPR1,PTPRU,ARRB1,DACH1,SIPA1,EPS8,RHPN2,DCPS,KCNK2,FABP7,PBLD,BICC1,CHMP6,SOCS6,LARP7,ROBO1,BAG5,TRPM4,KANK1,DHRS3,FGFR1,GAS6,SESN3,BBS2,KDM5C,RELB,RRP1B,SMAD5,EPHB2,BMI1,ERF,FRMD5,BIN1,ILDR2,ZEB1,LRP1,MYADM,HDAC7,PHIP,TLR3,WDR59,SULF2,DDX56,EMD,PARD3,DDX17,APEX1,BBS4,PTPRS,JAK2,ICAM1,RGL2,RGS10,GPSM1,CAV2,OTUB1,NPRL2,CD44,MEGF8,XPC,SRSF6,GPC1,STK38,NFIC,PTBP2,OPHN1,TKFC,DDX3X,PARN,FZD6,NEO1,KIF7,TAOK3,ADPRS,KDM6A,OTUD4,RCC2,HTRA1,FER,ANXA2,ANXA1,CDK5,NEPRO,GRB10,5MP1,RGS20,UNC5B,PXK,IFT74,SESN2,HAT1,TBCD,CDC5L,TRAF2,XRCC6,FOXO3,ERCC5,ASAP1,UBXN1,UACA,ITPR3,ARRB2,CTCF,SPON1,CAV1,CRTC3,CYREN,ZC3H4,NCOR1,NOC2L,BTF3,SSH3,TLE5,CCND3,RBM42,RAD50,TWSG1,DDAH2"
GO:BP,regulation of developmental process,GO:0050793,3.07E-06,5.512686974,2455,414,91,21031,"IL33,GDPD2,LAMB2,GFAP,MGP,PML,RUNX1,CD109,HSPB6,TNIK,EGFR,LTBP3,LRRN1,SYNE3,CPNE1,TIAM1,DMD,NFIB,SFRP2,JUNB,FMNL3,CD34,ARX,LAMA4,LPIN1,CSPG2,PAK3,MMP14,EHD1,PREX1,JCAD,DPF3,PAX8,PDZD8,EHD2,EPS8,ISLR2,KMT5B,SASH1,KCNK2,FAT4,SMAP1,RHOJ,ROBO1,TRPM4,KANK1,FGFR1,GAS6,BBS2,LAMA5,TRPV2,SMAD5,EPHB2,JAK1,BIN1,ZEB1,PLS1,ANO6,HDAC7,PHIP,TLR3,PARD3,DDX17,BBS4,PTPRS,JAK2,TGM2,CD44,MEGF8,SUCO,BOC,CDON,SRSF6,GPC1,TXLNG,LAMC1,NEO1,NUMA1,ANXA2,ANXA1,CDK5,NEPRO,5MP1,XRCC6,FOXO3,ASAP1,ARRB2,CAV1,FGD1,TWSG1,ZMIZ1"
GO:BP,generation of neurons,GO:0048699,4.47E-06,5.350084596,1514,414,65,21031,"POSTN,RTN1,LAMB2,GFAP,HHIP,RUNX1,STX1B,TNIK,EGFR,ASTN2,MET,CPNE1,DCLK1,TIAM1,NCAM1,DMD,NFIB,GPM6A,SFRP2,ARX,CSPG2,PAK3,EHD1,PREX1,SDC4,SETX,ISLR2,NFASC,UGDH,FAT4,MDGA1,ROBO1,BAG5,KANK1,FGFR1,GAS6,TRPV2,EPHB2,BIN1,IFT88,ZEB1,PLS1,DDX56,PARD3,CUL4B,BBS4,PTPRS,JAK2,RDH13,MEGF8,BOC,CDON,EFHD1,OPHN1,NEO1,TAOK3,CDK5,NEPRO,5MP1,UNC5B,TBCD,FOXO3,ASAP1,CTF1,ZMIZ1"
GO:BP,multicellular organismal process,GO:0032501,6.23E-06,5.205710699,7669,414,209,21031,"IL33,LPXN,CALB1,POSTN,RTN1,GDPD2,LAMB2,GFAP,HHIP,MGP,KANK2,PML,RUNX1,STX1B,CD109,CYGB,HSPB6,TNIK,EGFR,LTBP3,LRRN1,CAPG,ASTN2,PTPRJ,MET,HNMT,CPNE1,DCLK1,CD9,VWA1,TIAM1,NCAM1,DMD,CSPG4,PTX3,EHD3,TRIP6,ANXA6,NFIB,ENPP4,GBP1,GPM6A,SFRP2,RDH10,RLBP1,NHS,JUNB,PXDN,FMNL3,CD34,CCNY,ARX,LAMA4,ACSL1,LPIN1,GSTO1,CSPG2,TIMP3,PAK3,ASPH,NFKB2,MMP14,IRS2,MAPK3,EHD1,PREX1,ANXA5,AMPD2,JCAD,DPF3,SDC4,SUN2,PAX8,SETX,ABHD6,DOCK4,ITPR1,PCDH1,ARRB1,LOXL1,DACH1,EPS8,ISLR2,RHPN2,NFASC,KMT5B,SASH1,UGDH,KCNK2,FABP7,GRIN1,DGKK,PBLD,FAT4,BICC1,NCEH1,MDGA1,GYS1,SMAP1,SOCS6,RHOJ,EPHB4,LARP7,ROBO1,BAG5,TRPM4,KANK1,RTTN,MYO1E,DHRS3,FGFR1,GAS6,BBS2,LAMA5,TRPV2,RELB,SMAD5,EPHB2,JAK1,BMI1,BIN1,IFT88,ILDR2,ZEB1,LRP1,CBR3,PLS1,MYADM,ANO6,HDAC7,PLOD3,TLR3,SULF2,MED17,DDX56,NOM1,EMD,PARD3,CUL4B,BBS4,RDH5,PTPRS,JAK2,ICAM1,GPSM1,PCDH9,TGM2,CD276,CD44,PLPP6,RDH13,MEGF8,PLEC,SUCO,BOC,CDON,EFHD1,SRSF6,TACC2,GPC1,TXLNG,LAMC1,OPHN1,DEGS1,DDX3X,PARN,FZD6,NEO1,TAOK3,KDM6A,NUMA1,FER,ANXA2,ANXA1,CDK5,NEPRO,GRB10,5MP1,UNC5B,ARMC5,TRPC4,IFT74,NOLC1,SYNE2,TBCD,TRAF2,TEAD1,TACC1,RRBP1,XRCC6,FOXO3,ASAP1,ITPR3,CTF1,ARRB2,CTCF,WDR48,DTNA,RAI14,CAV1,CRTC3,CYREN,NCOR1,BTF3,TLE5,CCND3,TWSG1,ZMIZ1,TUSC3"
GO:BP,tube development,GO:0035295,7.36E-06,5.133078795,1091,414,52,21031,"CALB1,HHIP,PML,RUNX1,HSPB6,EGFR,LTBP3,PTPRJ,MET,CSPG4,NFIB,SFRP2,RDH10,JUNB,PXDN,FMNL3,CD34,MMP14,MAPK3,JCAD,SDC4,PAX8,SASH1,FAT4,RHOJ,EPHB4,ROBO1,MYO1E,FGFR1,LAMA5,SMAD5,EPHB2,JAK1,BMI1,ZEB1,LRP1,HDAC7,PLOD3,TLR3,BBS4,TGM2,MEGF8,SRSF6,FZD6,KDM6A,FER,ANXA2,ANXA1,UNC5B,WDR48,CAV1,ZMIZ1"
GO:BP,plasma membrane bounded cell projection organization,GO:0120036,7.65E-06,5.116520375,1570,414,66,21031,"POSTN,LAMB2,GFAP,STX1B,TNIK,EGFR,CPNE1,DCLK1,TIAM1,NCAM1,DMD,CSPG4,EHD3,NFIB,GPM6A,SFRP2,FMNL3,ARX,PAK3,EHD1,PREX1,SDC4,SETX,EHD2,EPS8,STON1,ISLR2,NFASC,FAT4,ROBO1,BAG5,KANK1,RTTN,FGFR1,BBS2,LAMA5,TRPV2,EPHB2,IFT88,PLS1,ANO6,DDX56,PARD3,CUL4B,BBS4,PTPRS,JAK2,ICAM1,CD44,MEGF8,BOC,EFHD1,OPHN1,NEO1,TAOK3,RCC2,FER,CDK5,5MP1,UNC5B,IFT74,SYNE2,ASAP1,CAV1,FGD1,PLD1"
