Category,Term,ID,adj_pval,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,Genes
GO:BP,negative regulation of protein modification process,GO:0031400,1,0,400,63,2,21031,"SLIT2,SFRP2"
GO:BP,positive regulation of protein modification process,GO:0031401,1,0,787,63,4,21031,"IL18,CDC20,SFRP2,PDGFD"
GO:BP,positive regulation of cellular metabolic process,GO:0031325,1,0,3346,63,13,21031,"IL33,POSTN,IL18,NFIX,MGMT,SFRP2,ETS1,RDH10,CD34,ARX,PAX8,KMT5B,PDGFD"
GO:BP,negative regulation of cellular metabolic process,GO:0031324,1,0,3226,63,8,21031,"IL33,SLIT2,NFIX,SFRP2,RNF5,CD34,ARX,KCNK2"
GO:BP,regulation of cellular metabolic process,GO:0031323,1,0,6673,63,20,21031,"IL33,LPXN,POSTN,IL18,SLIT2,GFAP,ALK,NFIX,MGMT,APBA1,SFRP2,ETS1,RDH10,RNF5,CD34,ARX,PAX8,KMT5B,KCNK2,PDGFD"
GO:BP,membrane protein intracellular domain proteolysis,GO:0031293,1,0,11,63,1,21031,APH1A
GO:BP,cytoskeleton-dependent intracellular transport,GO:0030705,1,0,211,63,1,21031,APBA1
GO:BP,regulation of actin filament length,GO:0030832,1,0,157,63,1,21031,SLIT2
GO:BP,regulation of actin filament polymerization,GO:0030833,1,0,136,63,1,21031,SLIT2
GO:BP,negative regulation of actin filament polymerization,GO:0030837,1,0,66,63,1,21031,SLIT2
GO:BP,epithelial cell differentiation,GO:0030855,1,0,740,63,3,21031,"CD34,ARX,PAX8"
GO:BP,regulation of epithelial cell differentiation,GO:0030856,1,0,157,63,1,21031,PAX8
GO:BP,positive regulation of epithelial cell differentiation,GO:0030858,1,0,64,63,1,21031,PAX8
GO:BP,thyroid gland development,GO:0030878,1,0,32,63,1,21031,PAX8
GO:BP,regulation of mitotic metaphase/anaphase transition,GO:0030071,1,0,90,63,1,21031,CDC20
GO:BP,forebrain development,GO:0030900,1,0,417,63,3,21031,"SLIT2,ALK,ARX"
GO:BP,embryonic camera-type eye development,GO:0031076,1,0,37,63,1,21031,RDH10
GO:BP,regeneration,GO:0031099,1,0,199,63,3,21031,"POSTN,GFAP,PTPRU"
GO:BP,animal organ regeneration,GO:0031100,1,0,68,63,1,21031,PTPRU
GO:BP,neuron projection regeneration,GO:0031102,1,0,57,63,1,21031,GFAP
GO:BP,anaphase-promoting complex-dependent catabolic process,GO:0031145,1,0,26,63,1,21031,CDC20
GO:BP,neuron projection development,GO:0031175,1,0,1014,63,9,21031,"POSTN,SLIT2,GFAP,ALK,FAT3,VLDLR,SFRP2,ARX,ISLR2"
GO:BP,biomineral tissue development,GO:0031214,1,0,179,63,1,21031,MGP
GO:BP,retinal ganglion cell axon guidance,GO:0031290,1,0,23,63,1,21031,SLIT2
GO:BP,midbrain development,GO:0030901,1,0,92,63,1,21031,SFRP2
GO:BP,positive regulation of metabolic process,GO:0009893,1,0,3711,63,15,21031,"IL33,APH1A,POSTN,IL18,NFIX,MGMT,CDC20,SFRP2,ETS1,RDH10,CD34,ARX,PAX8,KMT5B,PDGFD"
GO:BP,actin filament-based movement,GO:0030048,1,0,129,63,1,21031,PKP2
GO:BP,actin cytoskeleton organization,GO:0030036,1,0,717,63,2,21031,"GDPD2,SLIT2"
GO:BP,ventral spinal cord development,GO:0021517,1,0,46,63,1,21031,VLDLR
GO:BP,diencephalon development,GO:0021536,1,0,81,63,1,21031,ARX
GO:BP,telencephalon development,GO:0021537,1,0,279,63,3,21031,"SLIT2,ALK,ARX"
GO:BP,pallium development,GO:0021543,1,0,194,63,3,21031,"SLIT2,ALK,ARX"
GO:BP,developmental maturation,GO:0021700,1,0,340,63,1,21031,CDC20
GO:BP,globus pallidus development,GO:0021759,1,0,4,63,1,21031,ARX
GO:BP,limbic system development,GO:0021761,1,0,126,63,1,21031,ALK
GO:BP,hippocampus development,GO:0021766,1,0,95,63,1,21031,ALK
GO:BP,olfactory bulb development,GO:0021772,1,0,36,63,2,21031,"SLIT2,ARX"
GO:BP,glial cell development,GO:0021782,1,0,132,63,1,21031,GFAP
GO:BP,cerebral cortex cell migration,GO:0021795,1,0,49,63,2,21031,"SLIT2,ARX"
GO:BP,cerebral cortex tangential migration using cell-cell interactions,GO:0021823,1,0,2,63,1,21031,SLIT2
GO:BP,substrate-dependent cerebral cortex tangential migration,GO:0021825,1,0,2,63,1,21031,SLIT2
GO:BP,substrate-independent telencephalic tangential migration,GO:0021826,1,0,7,63,1,21031,ARX
GO:BP,postnatal olfactory bulb interneuron migration,GO:0021827,1,0,2,63,1,21031,SLIT2
GO:BP,interneuron migration from the subpallium to the cortex,GO:0021830,1,0,7,63,1,21031,ARX
GO:BP,embryonic olfactory bulb interneuron precursor migration,GO:0021831,1,0,1,63,1,21031,ARX
GO:BP,spinal cord development,GO:0021510,1,0,101,63,1,21031,VLDLR
GO:BP,chemorepulsion involved in postnatal olfactory bulb interneuron migration,GO:0021836,1,0,2,63,1,21031,SLIT2
GO:BP,sexual reproduction,GO:0019953,1,0,1094,63,3,21031,"CDC20,DDX3Y,CLGN"
GO:BP,antigen processing and presentation,GO:0019882,1,0,115,63,1,21031,RAB3B
GO:BP,regulation of lipid metabolic process,GO:0019216,1,0,310,63,2,21031,"ALK,RDH10"
GO:BP,regulation of nucleobase-containing compound metabolic process,GO:0019219,1,0,4063,63,12,21031,"IL33,LPXN,IL18,ALK,NFIX,MGMT,SFRP2,ETS1,ARX,PAX8,KMT5B,KCNK2"
GO:BP,regulation of phosphate metabolic process,GO:0019220,1,0,1132,63,4,21031,"IL18,SLIT2,SFRP2,PDGFD"
GO:BP,cytokine-mediated signaling pathway,GO:0019221,1,0,499,63,3,21031,"IL33,IL18,SLIT2"
GO:BP,regulation of metabolic process,GO:0019222,1,0,7158,63,24,21031,"IL33,APH1A,LPXN,POSTN,IL18,RTN1,SLIT2,GFAP,ALK,NFIX,MGMT,CYGB,APBA1,CDC20,SFRP2,ETS1,RDH10,RNF5,CD34,ARX,PAX8,KMT5B,KCNK2,PDGFD"
GO:BP,fatty acid oxidation,GO:0019395,1,0,109,63,1,21031,CYGB
GO:BP,aromatic compound biosynthetic process,GO:0019438,1,0,4116,63,11,21031,"IL33,LPXN,IL18,ALK,NFIX,GMDS,SFRP2,ETS1,ARX,PAX8,KCNK2"
GO:BP,aromatic compound catabolic process,GO:0019439,1,0,587,63,2,21031,"NEIL2,HNMT"
GO:BP,protein metabolic process,GO:0019538,1,0,4912,63,16,21031,"IL33,APH1A,IL18,RTN1,SLIT2,GFAP,ALK,PPIL3,NRK,TMTC1,CDC20,SFRP2,RNF5,CLGN,PTPRU,PDGFD"
GO:BP,organophosphate metabolic process,GO:0019637,1,0,1034,63,1,21031,NEIL2
GO:BP,GDP-mannose metabolic process,GO:0019673,1,0,8,63,1,21031,GMDS
GO:BP,deoxyribose phosphate metabolic process,GO:0019692,1,0,42,63,1,21031,NEIL2
GO:BP,B cell mediated immunity,GO:0019724,1,0,207,63,1,21031,KMT5B
GO:BP,cellular homeostasis,GO:0019725,1,0,831,63,2,21031,"CALB1,PLCB4"
GO:BP,regulation of isoprenoid metabolic process,GO:0019747,1,0,4,63,1,21031,RDH10
GO:BP,carboxylic acid metabolic process,GO:0019752,1,0,899,63,4,21031,"FADS2,CYGB,HNMT,RDH10"
GO:BP,stem cell population maintenance,GO:0019827,1,0,181,63,1,21031,PAX8
GO:BP,modification-dependent protein catabolic process,GO:0019941,1,0,609,63,3,21031,"IL33,CDC20,RNF5"
GO:BP,substrate-independent telencephalic tangential interneuron migration,GO:0021843,1,0,7,63,1,21031,ARX
GO:BP,cell proliferation in forebrain,GO:0021846,1,0,27,63,1,21031,ARX
GO:BP,cerebral cortex GABAergic interneuron migration,GO:0021853,1,0,5,63,1,21031,ARX
GO:BP,ovulation cycle process,GO:0022602,1,0,50,63,1,21031,SLIT2
GO:BP,regulation of anatomical structure morphogenesis,GO:0022603,1,0,838,63,6,21031,"SLIT2,SFRP2,ETS1,CD34,PAX8,ISLR2"
GO:BP,cellular component assembly,GO:0022607,1,0,4684,63,14,21031,"LPXN,RTN1,PKP2,PEG10,SLIT2,MMAB,GFAP,GPC4,APBA1,CDC20,RNF5,CD34,CLGN,COA4"
GO:BP,ribonucleoprotein complex biogenesis,GO:0022613,1,0,1892,63,1,21031,MMAB
GO:BP,protein-RNA complex assembly,GO:0022618,1,0,1624,63,1,21031,MMAB
GO:BP,electron transport chain,GO:0022900,1,0,175,63,1,21031,NQO2
GO:BP,regulation of signaling,GO:0023051,1,0,3437,63,18,21031,"LPXN,CALB1,POSTN,TM2D3,IL18,PEG10,SLIT2,GFAP,ALK,HHIP,PLCB4,GPC4,APBA1,CDC20,SFRP2,PAX8,PTPRU,PDGFD"
GO:BP,signaling,GO:0023052,1,0,6447,63,29,21031,"IL33,APH1A,LPXN,CALB1,POSTN,TM2D3,IL18,PKP2,PEG10,SLIT2,GFAP,ALK,HHIP,LTBP2,GPR39,GMDS,PLCB4,GPC4,APBA1,VLDLR,CDC20,SFRP2,CD34,DISP2,PAX8,PTPRU,KCNK2,PDGFD,RAB3B"
GO:BP,positive regulation of signaling,GO:0023056,1,0,1778,63,6,21031,"CALB1,TM2D3,IL18,GFAP,SFRP2,PDGFD"
GO:BP,negative regulation of signaling,GO:0023057,1,0,1398,63,6,21031,"LPXN,PEG10,SLIT2,HHIP,SFRP2,PTPRU"
GO:BP,signal release,GO:0023061,1,0,492,63,1,21031,PAX8
GO:BP,metal ion transport,GO:0030001,1,0,877,63,4,21031,"PKP2,HEPH,PLCB4,KCNK2"
GO:BP,intracellular monoatomic cation homeostasis,GO:0030003,1,0,529,63,2,21031,"CALB1,PLCB4"
GO:BP,actin filament-based process,GO:0030029,1,0,805,63,3,21031,"PKP2,GDPD2,SLIT2"
GO:BP,cell projection organization,GO:0030030,1,0,1613,63,9,21031,"POSTN,SLIT2,GFAP,ALK,FAT3,VLDLR,SFRP2,ARX,ISLR2"
GO:BP,cell projection assembly,GO:0030031,1,0,598,63,1,21031,SLIT2
GO:BP,lamellipodium assembly,GO:0030032,1,0,71,63,1,21031,SLIT2
GO:BP,reproductive process,GO:0022414,1,0,1541,63,6,21031,"SLIT2,CDC20,SFRP2,RDH10,DDX3Y,CLGN"
GO:BP,cellular process involved in reproduction in multicellular organism,GO:0022412,1,0,479,63,1,21031,SLIT2
GO:BP,positive regulation of cell-cell adhesion,GO:0022409,1,0,318,63,3,21031,"IL18,ETS1,PTPRU"
GO:BP,regulation of cell-cell adhesion,GO:0022407,1,0,477,63,3,21031,"IL18,ETS1,PTPRU"
GO:BP,forebrain cell migration,GO:0021885,1,0,65,63,2,21031,"SLIT2,ARX"
GO:BP,cerebral cortex GABAergic interneuron differentiation,GO:0021892,1,0,10,63,1,21031,ARX
GO:BP,cerebral cortex GABAergic interneuron development,GO:0021894,1,0,6,63,1,21031,ARX
GO:BP,cerebral cortex neuron differentiation,GO:0021895,1,0,26,63,1,21031,ARX
GO:BP,neural tube development,GO:0021915,1,0,162,63,1,21031,SFRP2
GO:BP,central nervous system projection neuron axonogenesis,GO:0021952,1,0,30,63,1,21031,SLIT2
GO:BP,central nervous system neuron differentiation,GO:0021953,1,0,181,63,2,21031,"SLIT2,ARX"
GO:BP,central nervous system neuron development,GO:0021954,1,0,87,63,2,21031,"SLIT2,ARX"
GO:BP,actin filament polymerization,GO:0030041,1,0,168,63,1,21031,SLIT2
GO:BP,central nervous system neuron axonogenesis,GO:0021955,1,0,38,63,1,21031,SLIT2
GO:BP,corticospinal neuron axon guidance,GO:0021966,1,0,2,63,1,21031,SLIT2
GO:BP,corticospinal neuron axon guidance through spinal cord,GO:0021972,1,0,1,63,1,21031,SLIT2
GO:BP,cerebral cortex development,GO:0021987,1,0,130,63,2,21031,"SLIT2,ARX"
GO:BP,olfactory lobe development,GO:0021988,1,0,38,63,2,21031,"SLIT2,ARX"
GO:BP,neurogenesis,GO:0022008,1,0,1742,63,13,21031,"IL33,POSTN,RTN1,SLIT2,GFAP,ALK,HHIP,FAT3,ASTN2,VLDLR,SFRP2,ARX,ISLR2"
GO:BP,telencephalon cell migration,GO:0022029,1,0,62,63,2,21031,"SLIT2,ARX"
GO:BP,cell cycle process,GO:0022402,1,0,1276,63,1,21031,CDC20
GO:BP,membrane docking,GO:0022406,1,0,90,63,1,21031,RAB3B
GO:BP,corticospinal tract morphogenesis,GO:0021957,1,0,8,63,1,21031,SLIT2
GO:BP,spindle checkpoint signaling,GO:0031577,1,0,47,63,1,21031,CDC20
GO:BP,negative regulation of metabolic process,GO:0009892,1,0,3455,63,11,21031,"IL33,RTN1,SLIT2,ALK,NFIX,CYGB,SFRP2,RNF5,CD34,ARX,KCNK2"
GO:BP,negative regulation of biosynthetic process,GO:0009890,1,0,2838,63,7,21031,"IL33,NFIX,CYGB,SFRP2,CD34,ARX,KCNK2"
GO:BP,base-excision repair,GO:0006284,1,0,46,63,1,21031,NEIL2
GO:BP,"base-excision repair, AP site formation",GO:0006285,1,0,12,63,1,21031,NEIL2
GO:BP,double-strand break repair,GO:0006302,1,0,309,63,2,21031,"MGMT,KMT5B"
GO:BP,double-strand break repair via nonhomologous end joining,GO:0006303,1,0,67,63,1,21031,KMT5B
GO:BP,DNA modification,GO:0006304,1,0,100,63,2,21031,"MGMT,NEIL2"
GO:BP,DNA alkylation,GO:0006305,1,0,46,63,1,21031,MGMT
GO:BP,DNA methylation,GO:0006306,1,0,46,63,1,21031,MGMT
GO:BP,DNA dealkylation involved in DNA repair,GO:0006307,1,0,9,63,1,21031,MGMT
GO:BP,DNA recombination,GO:0006310,1,0,334,63,1,21031,KMT5B
GO:BP,chromatin organization,GO:0006325,1,0,816,63,1,21031,KMT5B
GO:BP,chromatin remodeling,GO:0006338,1,0,664,63,1,21031,KMT5B
GO:BP,DNA-templated transcription,GO:0006351,1,0,3569,63,9,21031,"IL33,LPXN,IL18,ALK,NFIX,SFRP2,ETS1,ARX,PAX8"
GO:BP,regulation of DNA-templated transcription,GO:0006355,1,0,3446,63,9,21031,"IL33,LPXN,IL18,ALK,NFIX,SFRP2,ETS1,ARX,PAX8"
GO:BP,regulation of transcription by RNA polymerase II,GO:0006357,1,0,2567,63,7,21031,"IL33,IL18,NFIX,SFRP2,ETS1,ARX,PAX8"
GO:BP,transcription by RNA polymerase II,GO:0006366,1,0,2691,63,7,21031,"IL33,IL18,NFIX,SFRP2,ETS1,ARX,PAX8"
GO:BP,RNA processing,GO:0006396,1,0,3382,63,3,21031,"MMAB,PPIL3,TMTC1"
GO:BP,mRNA processing,GO:0006397,1,0,1923,63,2,21031,"MMAB,PPIL3"
GO:BP,regulation of DNA repair,GO:0006282,1,0,216,63,2,21031,"MGMT,KMT5B"
GO:BP,RNA localization,GO:0006403,1,0,197,63,1,21031,PEG10
GO:BP,DNA repair,GO:0006281,1,0,604,63,3,21031,"MGMT,NEIL2,KMT5B"
GO:BP,DNA replication,GO:0006260,1,0,281,63,1,21031,NFIX
GO:BP,cardiac septum development,GO:0003279,1,0,108,63,2,21031,"SLIT2,PAX8"
GO:BP,ventricular septum development,GO:0003281,1,0,73,63,2,21031,"SLIT2,PAX8"
GO:BP,amino acid transmembrane transport,GO:0003333,1,0,101,63,1,21031,GFAP
GO:BP,mesenchymal to epithelial transition involved in metanephros morphogenesis,GO:0003337,1,0,11,63,1,21031,PAX8
GO:BP,metanephros morphogenesis,GO:0003338,1,0,31,63,2,21031,"CALB1,PAX8"
GO:BP,regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,GO:0003339,1,0,7,63,1,21031,PAX8
GO:BP,axis elongation,GO:0003401,1,0,31,63,2,21031,"SFRP2,RDH10"
GO:BP,planar cell polarity pathway involved in axis elongation,GO:0003402,1,0,6,63,1,21031,SFRP2
GO:BP,neural retina development,GO:0003407,1,0,83,63,2,21031,"CALB1,FAT3"
GO:BP,alcohol metabolic process,GO:0006066,1,0,371,63,2,21031,"VLDLR,RDH10"
GO:BP,cellular aldehyde metabolic process,GO:0006081,1,0,76,63,1,21031,RDH10
GO:BP,organic acid metabolic process,GO:0006082,1,0,927,63,4,21031,"FADS2,CYGB,HNMT,RDH10"
GO:BP,generation of precursor metabolites and energy,GO:0006091,1,0,515,63,1,21031,NQO2
GO:BP,nucleobase-containing compound metabolic process,GO:0006139,1,0,8055,63,17,21031,"IL33,LPXN,IL18,MMAB,ALK,NFIX,MGMT,GMDS,NEIL2,PPIL3,TMTC1,SFRP2,ETS1,ARX,PAX8,KMT5B,KCNK2"
GO:BP,pyrimidine nucleotide metabolic process,GO:0006220,1,0,55,63,1,21031,NEIL2
GO:BP,pyrimidine nucleotide catabolic process,GO:0006244,1,0,22,63,1,21031,NEIL2
GO:BP,DNA metabolic process,GO:0006259,1,0,1040,63,5,21031,"NFIX,MGMT,NEIL2,KMT5B,KCNK2"
GO:BP,DNA ligation,GO:0006266,1,0,16,63,1,21031,MGMT
GO:BP,ventricular cardiac muscle tissue development,GO:0003229,1,0,59,63,1,21031,PKP2
GO:BP,protein folding,GO:0006457,1,0,217,63,2,21031,"PPIL3,CLGN"
GO:BP,protein dephosphorylation,GO:0006470,1,0,218,63,1,21031,PTPRU
GO:BP,nucleoside phosphate metabolic process,GO:0006753,1,0,609,63,1,21031,NEIL2
GO:BP,vitamin metabolic process,GO:0006766,1,0,112,63,3,21031,"MMAB,RDH10,RLBP1"
GO:BP,water-soluble vitamin metabolic process,GO:0006767,1,0,60,63,1,21031,MMAB
GO:BP,fat-soluble vitamin metabolic process,GO:0006775,1,0,48,63,1,21031,RLBP1
GO:BP,vitamin A metabolic process,GO:0006776,1,0,8,63,1,21031,RLBP1
GO:BP,sulfur compound metabolic process,GO:0006790,1,0,320,63,2,21031,"PAX8,GSTM5"
GO:BP,phosphorus metabolic process,GO:0006793,1,0,2596,63,9,21031,"IL18,SLIT2,ALK,GMDS,NEIL2,NRK,SFRP2,PTPRU,PDGFD"
GO:BP,phosphate-containing compound metabolic process,GO:0006796,1,0,2571,63,8,21031,"IL18,SLIT2,ALK,NEIL2,NRK,SFRP2,PTPRU,PDGFD"
GO:BP,nitrogen compound metabolic process,GO:0006807,1,0,11995,63,29,21031,"IL33,APH1A,LPXN,IL18,RTN1,SLIT2,MMAB,GFAP,ALK,NFIX,MGMT,GMDS,NEIL2,HNMT,PPIL3,NRK,TMTC1,CDC20,SFRP2,ETS1,RNF5,ARX,CLGN,PAX8,PTPRU,KMT5B,KCNK2,PDGFD,GSTM5"
GO:BP,transport,GO:0006810,1,0,4350,63,18,21031,"IL33,PKP2,SYTL1,PEG10,HEPH,GFAP,LTBP2,CYGB,PLCB4,ASTN2,APBA1,VLDLR,RNF5,DISP2,PAX8,KCNK2,RAB3B,FXYD6"
GO:BP,monoatomic ion transport,GO:0006811,1,0,1256,63,5,21031,"PKP2,HEPH,PLCB4,KCNK2,FXYD6"
GO:BP,monoatomic cation transport,GO:0006812,1,0,1033,63,4,21031,"PKP2,HEPH,PLCB4,KCNK2"
GO:BP,potassium ion transport,GO:0006813,1,0,237,63,1,21031,KCNK2
GO:BP,sodium ion transport,GO:0006814,1,0,234,63,1,21031,PKP2
GO:BP,calcium ion transport,GO:0006816,1,0,436,63,1,21031,PLCB4
GO:BP,copper ion transport,GO:0006825,1,0,18,63,1,21031,HEPH
GO:BP,iron ion transport,GO:0006826,1,0,57,63,1,21031,HEPH
GO:BP,glutathione metabolic process,GO:0006749,1,0,53,63,1,21031,GSTM5
GO:BP,protein phosphorylation,GO:0006468,1,0,1346,63,6,21031,"IL18,SLIT2,ALK,NRK,SFRP2,PDGFD"
GO:BP,cellular aromatic compound metabolic process,GO:0006725,1,0,8280,63,18,21031,"IL33,LPXN,IL18,MMAB,ALK,NFIX,MGMT,GMDS,NEIL2,HNMT,PPIL3,TMTC1,SFRP2,ETS1,ARX,PAX8,KMT5B,KCNK2"
GO:BP,isoprenoid metabolic process,GO:0006720,1,0,137,63,2,21031,"RDH10,RLBP1"
GO:BP,protein glycosylation,GO:0006486,1,0,223,63,1,21031,TMTC1
GO:BP,protein O-linked glycosylation,GO:0006493,1,0,100,63,1,21031,TMTC1
GO:BP,proteolysis,GO:0006508,1,0,1573,63,4,21031,"IL33,APH1A,CDC20,RNF5"
GO:BP,membrane protein ectodomain proteolysis,GO:0006509,1,0,47,63,1,21031,APH1A
GO:BP,ubiquitin-dependent protein catabolic process,GO:0006511,1,0,599,63,3,21031,"IL33,CDC20,RNF5"
GO:BP,peptide metabolic process,GO:0006518,1,0,911,63,3,21031,"APH1A,RTN1,GSTM5"
GO:BP,histidine metabolic process,GO:0006547,1,0,10,63,1,21031,HNMT
GO:BP,histidine catabolic process,GO:0006548,1,0,8,63,1,21031,HNMT
GO:BP,cellular modified amino acid metabolic process,GO:0006575,1,0,177,63,2,21031,"PAX8,GSTM5"
GO:BP,biogenic amine metabolic process,GO:0006576,1,0,99,63,1,21031,HNMT
GO:BP,thyroid hormone generation,GO:0006590,1,0,23,63,1,21031,PAX8
GO:BP,protein targeting,GO:0006605,1,0,544,63,1,21031,LTBP2
GO:BP,protein import into nucleus,GO:0006606,1,0,163,63,1,21031,IL33
GO:BP,lipid metabolic process,GO:0006629,1,0,1388,63,8,21031,"GDPD2,ALK,FADS2,CYGB,PLCB4,VLDLR,RDH10,RLBP1"
GO:BP,fatty acid metabolic process,GO:0006631,1,0,397,63,2,21031,"FADS2,CYGB"
GO:BP,fatty acid biosynthetic process,GO:0006633,1,0,158,63,1,21031,FADS2
GO:BP,unsaturated fatty acid biosynthetic process,GO:0006636,1,0,48,63,1,21031,FADS2
GO:BP,terpenoid metabolic process,GO:0006721,1,0,99,63,2,21031,"RDH10,RLBP1"
GO:BP,cardiac left ventricle morphogenesis,GO:0003214,1,0,16,63,1,21031,SFRP2
GO:BP,cardiac ventricle morphogenesis,GO:0003208,1,0,70,63,2,21031,"PKP2,SFRP2"
GO:BP,cardiac chamber morphogenesis,GO:0003206,1,0,125,63,3,21031,"PKP2,SLIT2,SFRP2"
GO:BP,regulation of cellular extravasation,GO:0002691,1,0,41,63,1,21031,PDGFD
GO:BP,positive regulation of cellular extravasation,GO:0002693,1,0,19,63,1,21031,PDGFD
GO:BP,regulation of leukocyte activation,GO:0002694,1,0,561,63,3,21031,"IL33,IL18,KMT5B"
GO:BP,positive regulation of leukocyte activation,GO:0002696,1,0,354,63,3,21031,"IL33,IL18,KMT5B"
GO:BP,regulation of immune effector process,GO:0002697,1,0,378,63,3,21031,"IL33,IL18,KMT5B"
GO:BP,negative regulation of immune effector process,GO:0002698,1,0,120,63,1,21031,IL33
GO:BP,positive regulation of immune effector process,GO:0002699,1,0,250,63,3,21031,"IL33,IL18,KMT5B"
GO:BP,regulation of production of molecular mediator of immune response,GO:0002700,1,0,188,63,3,21031,"IL33,IL18,KMT5B"
GO:BP,negative regulation of production of molecular mediator of immune response,GO:0002701,1,0,44,63,1,21031,IL33
GO:BP,positive regulation of production of molecular mediator of immune response,GO:0002702,1,0,135,63,3,21031,"IL33,IL18,KMT5B"
GO:BP,regulation of leukocyte mediated immunity,GO:0002703,1,0,243,63,2,21031,"IL18,KMT5B"
GO:BP,positive regulation of leukocyte mediated immunity,GO:0002705,1,0,146,63,2,21031,"IL18,KMT5B"
GO:BP,regulation of lymphocyte mediated immunity,GO:0002706,1,0,182,63,2,21031,"IL18,KMT5B"
GO:BP,positive regulation of lymphocyte mediated immunity,GO:0002708,1,0,124,63,2,21031,"IL18,KMT5B"
GO:BP,regulation of T cell mediated immunity,GO:0002709,1,0,95,63,1,21031,IL18
GO:BP,positive regulation of T cell mediated immunity,GO:0002711,1,0,66,63,1,21031,IL18
GO:BP,regulation of B cell mediated immunity,GO:0002712,1,0,63,63,1,21031,KMT5B
GO:BP,negative regulation of leukocyte chemotaxis,GO:0002689,1,0,20,63,1,21031,SLIT2
GO:BP,positive regulation of B cell mediated immunity,GO:0002714,1,0,42,63,1,21031,KMT5B
GO:BP,regulation of leukocyte chemotaxis,GO:0002688,1,0,123,63,1,21031,SLIT2
GO:BP,negative regulation of leukocyte migration,GO:0002686,1,0,49,63,2,21031,"IL33,SLIT2"
GO:BP,production of molecular mediator of immune response,GO:0002440,1,0,220,63,3,21031,"IL33,IL18,KMT5B"
GO:BP,leukocyte mediated immunity,GO:0002443,1,0,460,63,2,21031,"IL18,KMT5B"
GO:BP,lymphocyte mediated immunity,GO:0002449,1,0,361,63,2,21031,"IL18,KMT5B"
GO:BP,T cell mediated immunity,GO:0002456,1,0,124,63,1,21031,IL18
GO:BP,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,GO:0002460,1,0,375,63,3,21031,"IL33,IL18,KMT5B"
GO:BP,immune system development,GO:0002520,1,0,201,63,1,21031,KMT5B
GO:BP,leukocyte differentiation,GO:0002521,1,0,627,63,2,21031,"IL33,IL18"
GO:BP,monocyte chemotaxis,GO:0002548,1,0,68,63,1,21031,SLIT2
GO:BP,somatic diversification of immune receptors via germline recombination within a single locus,GO:0002562,1,0,71,63,1,21031,KMT5B
GO:BP,myeloid leukocyte differentiation,GO:0002573,1,0,238,63,1,21031,IL33
GO:BP,regulation of immunoglobulin production,GO:0002637,1,0,76,63,2,21031,"IL33,KMT5B"
GO:BP,negative regulation of immunoglobulin production,GO:0002638,1,0,13,63,1,21031,IL33
GO:BP,positive regulation of immunoglobulin production,GO:0002639,1,0,53,63,2,21031,"IL33,KMT5B"
GO:BP,regulation of immune system process,GO:0002682,1,0,1512,63,7,21031,"IL33,LPXN,IL18,SLIT2,ETS1,KMT5B,PDGFD"
GO:BP,negative regulation of immune system process,GO:0002683,1,0,495,63,3,21031,"IL33,LPXN,SLIT2"
GO:BP,positive regulation of immune system process,GO:0002684,1,0,1054,63,5,21031,"IL33,LPXN,IL18,KMT5B,PDGFD"
GO:BP,regulation of leukocyte migration,GO:0002685,1,0,230,63,3,21031,"IL33,SLIT2,PDGFD"
GO:BP,positive regulation of leukocyte migration,GO:0002687,1,0,153,63,1,21031,PDGFD
GO:BP,regulation of cytokine production involved in immune response,GO:0002718,1,0,118,63,1,21031,IL18
GO:BP,positive regulation of cytokine production involved in immune response,GO:0002720,1,0,81,63,1,21031,IL18
GO:BP,regulation of T cell cytokine production,GO:0002724,1,0,38,63,1,21031,IL18
GO:BP,heart morphogenesis,GO:0003007,1,0,266,63,3,21031,"PKP2,SLIT2,SFRP2"
GO:BP,system process,GO:0003008,1,0,2258,63,9,21031,"CALB1,POSTN,PKP2,SLIT2,VLDLR,RDH10,RLBP1,CD34,KCNK2"
GO:BP,muscle system process,GO:0003012,1,0,429,63,1,21031,PKP2
GO:BP,circulatory system process,GO:0003013,1,0,592,63,3,21031,"POSTN,PKP2,SLIT2"
GO:BP,renal system process,GO:0003014,1,0,127,63,1,21031,CD34
GO:BP,heart process,GO:0003015,1,0,246,63,1,21031,PKP2
GO:BP,vascular process in circulatory system,GO:0003018,1,0,271,63,1,21031,SLIT2
GO:BP,regulation of systemic arterial blood pressure,GO:0003073,1,0,97,63,1,21031,POSTN
GO:BP,glomerular filtration,GO:0003094,1,0,29,63,1,21031,CD34
GO:BP,outflow tract morphogenesis,GO:0003151,1,0,78,63,1,21031,SFRP2
GO:BP,endothelium development,GO:0003158,1,0,134,63,1,21031,CD34
GO:BP,heart valve development,GO:0003170,1,0,74,63,1,21031,SLIT2
GO:BP,aortic valve development,GO:0003176,1,0,43,63,1,21031,SLIT2
GO:BP,pulmonary valve development,GO:0003177,1,0,23,63,1,21031,SLIT2
GO:BP,heart valve morphogenesis,GO:0003179,1,0,61,63,1,21031,SLIT2
GO:BP,aortic valve morphogenesis,GO:0003180,1,0,38,63,1,21031,SLIT2
