Category,Term,ID,adj_pval,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,Genes
GO:BP,bone cell development,GO:0098751,1,0,17,414,1,21031,ANXA2
GO:BP,anterograde trans-synaptic signaling,GO:0098916,1,0,750,414,20,21031,"CALB1,GFAP,STX1B,EGFR,DMD,PTPRA,MAPK3,ABHD6,AMPH,GRIN1,EPHB2,PTPRS,JAK2,OPHN1,CDK5,5MP1,PXK,ITPR3,ARRB2,DTNA"
GO:BP,retrograde trans-synaptic signaling,GO:0098917,1,0,10,414,1,21031,ABHD6
GO:BP,retrograde trans-synaptic signaling by lipid,GO:0098920,1,0,5,414,1,21031,ABHD6
GO:BP,retrograde trans-synaptic signaling by endocannabinoid,GO:0098921,1,0,5,414,1,21031,ABHD6
GO:BP,regulation of retrograde trans-synaptic signaling by endocanabinoid,GO:0099178,1,0,3,414,1,21031,ABHD6
GO:BP,regulation of trans-synaptic signaling,GO:0099177,1,0,490,414,17,21031,"CALB1,GFAP,STX1B,EGFR,PTPRA,MAPK3,ABHD6,GRIN1,EPHB2,PTPRS,JAK2,OPHN1,CDK5,5MP1,PXK,ITPR3,ARRB2"
GO:BP,regulation of postsynapse organization,GO:0099175,1,0,104,414,6,21031,"TIAM1,PAK3,EPHB2,PTPRS,CDK5,ASAP1"
GO:BP,regulation of presynapse organization,GO:0099174,1,0,35,414,1,21031,MDGA1
GO:BP,postsynapse organization,GO:0099173,1,0,198,414,9,21031,"TIAM1,PAK3,LAMA5,EPHB2,PTPRS,STK38,OPHN1,CDK5,ASAP1"
GO:BP,presynapse organization,GO:0099172,1,0,54,414,1,21031,MDGA1
GO:BP,regulation of modification of postsynaptic structure,GO:0099159,1,0,10,414,1,21031,TIAM1
GO:BP,regulation of postsynaptic density assembly,GO:0099151,1,0,14,414,1,21031,PTPRS
GO:BP,regulation of postsynaptic specialization assembly,GO:0099150,1,0,17,414,1,21031,PTPRS
GO:BP,regulation of postsynaptic neurotransmitter receptor internalization,GO:0099149,1,0,17,414,1,21031,OPHN1
GO:BP,microtubule-based transport,GO:0099111,1,0,213,414,6,21031,"SUN2,IFT88,5MP1,IFT74,SYNE2,AP3S2"
GO:BP,cell aggregation,GO:0098743,1,0,24,414,1,21031,MGP
GO:BP,"ion channel modulating, G protein-coupled receptor signaling pathway",GO:0099105,1,0,8,414,1,21031,ITPR1
GO:BP,regulation of postsynaptic membrane neurotransmitter receptor levels,GO:0099072,1,0,93,414,3,21031,"STX1B,EPS8,OPHN1"
GO:BP,postsynapse assembly,GO:0099068,1,0,42,414,2,21031,"EPHB2,PTPRS"
GO:BP,presynapse assembly,GO:0099054,1,0,49,414,1,21031,MDGA1
GO:BP,plasma membrane invagination,GO:0099024,1,0,59,414,1,21031,ANO6
GO:BP,modification of postsynaptic structure,GO:0099010,1,0,22,414,1,21031,TIAM1
GO:BP,vesicle-mediated transport in synapse,GO:0099003,1,0,223,414,10,21031,"PLD2,STX1B,AMPH,STON1,SYNJ2,BIN1,OPHN1,CDK5,AP3S2,PLD1"
GO:BP,excitatory chemical synaptic transmission,GO:0098976,1,0,12,414,1,21031,GRIN1
GO:BP,neurotransmitter receptor transport to postsynaptic membrane,GO:0098969,1,0,16,414,1,21031,STX1B
GO:BP,exocytic insertion of neurotransmitter receptor to postsynaptic membrane,GO:0098967,1,0,5,414,1,21031,STX1B
GO:BP,axonal transport,GO:0098930,1,0,65,414,2,21031,"5MP1,AP3S2"
GO:BP,postsynaptic signal transduction,GO:0098926,1,0,39,414,4,21031,"ITPR1,JAK2,RGS10,ARRB2"
GO:BP,postsynaptic specialization organization,GO:0099084,1,0,47,414,2,21031,"PTPRS,OPHN1"
GO:BP,cell-cell adhesion via plasma-membrane adhesion molecules,GO:0098742,1,0,280,414,8,21031,"PCDH1,FAT4,MDGA1,ROBO1,MYADM,PTPRS,ICAM1,PCDH9"
GO:BP,import across plasma membrane,GO:0098739,1,0,201,414,4,21031,"GFAP,ACSL1,IRS2,TRPM4"
GO:BP,macromolecule deacylation,GO:0098732,1,0,55,414,3,21031,"HDAC7,NNMT,5MP1"
GO:BP,mannosylation,GO:0097502,1,0,21,414,1,21031,TMTC1
GO:BP,protein localization to non-motile cilium,GO:0097499,1,0,13,414,1,21031,BBS4
GO:BP,synaptic vesicle localization,GO:0097479,1,0,55,414,2,21031,"CDK5,AP3S2"
GO:BP,programmed cell death in response to reactive oxygen species,GO:0097468,1,0,14,414,2,21031,"MET,FOXO3"
GO:BP,liver regeneration,GO:0097421,1,0,31,414,2,21031,"EGFR,SULF2"
GO:BP,interleukin-17-mediated signaling pathway,GO:0097400,1,0,10,414,1,21031,TRAF2
GO:BP,cellular response to interleukin-17,GO:0097398,1,0,16,414,1,21031,TRAF2
GO:BP,response to interleukin-17,GO:0097396,1,0,17,414,1,21031,TRAF2
GO:BP,protein O-GlcNAcylation via threonine,GO:0097370,1,0,1,414,1,21031,EOGT
GO:BP,prenylation,GO:0097354,1,0,13,414,1,21031,PLPP6
GO:BP,autophagosome maturation,GO:0097352,1,0,60,414,1,21031,CHMP6
GO:BP,necroptotic signaling pathway,GO:0097527,1,0,8,414,1,21031,TLR3
GO:BP,neutrophil clearance,GO:0097350,1,0,6,414,1,21031,ANXA1
GO:BP,cellular response to alcohol,GO:0097306,1,0,106,414,1,21031,FOXO3
GO:BP,response to alcohol,GO:0097305,1,0,260,414,3,21031,"EPS8,GRIN1,FOXO3"
GO:BP,programmed necrotic cell death,GO:0097300,1,0,52,414,4,21031,"TLR3,ADPRS,TRAF2,CAV1"
GO:BP,activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,GO:0097296,1,0,1,414,1,21031,JAK2
GO:BP,oligodendrocyte apoptotic process,GO:0097252,1,0,4,414,1,21031,GAS6
GO:BP,amyloid-beta clearance,GO:0097242,1,0,37,414,1,21031,LRP1
GO:BP,hematopoietic stem cell migration to bone marrow,GO:0097241,1,0,5,414,1,21031,GAS6
GO:BP,cellular response to toxic substance,GO:0097237,1,0,123,414,4,21031,"CYGB,PXDN,GSTO1,SESN2"
GO:BP,lysosomal membrane organization,GO:0097212,1,0,14,414,1,21031,CHMP6
GO:BP,activation of cysteine-type endopeptidase activity,GO:0097202,1,0,13,414,1,21031,ASPH
GO:BP,execution phase of apoptosis,GO:0097194,1,0,76,414,1,21031,EXOG
GO:BP,plasma membrane tubulation,GO:0097320,1,0,19,414,2,21031,"EHD2,ASAP1"
GO:BP,extrinsic apoptotic signaling pathway in absence of ligand,GO:0097192,1,0,69,414,3,21031,"FGFR1,UNC5B,FOXO3"
GO:BP,myeloid leukocyte migration,GO:0097529,1,0,237,414,6,21031,"CD9,MMP14,MAPK3,PREX1,ANO6,ANXA1"
GO:BP,calcium ion transmembrane import into cytosol,GO:0097553,1,0,197,414,8,21031,"PML,DMD,GSTO1,ASPH,ITPR1,GRIN1,ITPR3,CAV1"
GO:BP,maintenance of cell number,GO:0098727,1,0,185,414,4,21031,"NFIB,PAX8,MED17,FOXO3"
GO:BP,sodium ion import across plasma membrane,GO:0098719,1,0,24,414,1,21031,TRPM4
GO:BP,postsynaptic specialization assembly,GO:0098698,1,0,31,414,1,21031,PTPRS
GO:BP,regulation of synaptic vesicle cycle,GO:0098693,1,0,14,414,1,21031,PLD1
GO:BP,inorganic cation transmembrane transport,GO:0098662,1,0,808,414,21,21031,"PML,FHL1,HVCN1,DMD,ANXA6,GPM6A,GSTO1,ASPH,ITPR1,KCNK2,GRIN1,TRPM4,GAS6,TRPV2,BIN1,ANO6,ANXA2,TRPC4,ITPR3,CAV1,TUSC3"
GO:BP,inorganic anion transmembrane transport,GO:0098661,1,0,128,414,1,21031,ANO6
GO:BP,inorganic ion transmembrane transport,GO:0098660,1,0,900,414,21,21031,"PML,FHL1,HVCN1,DMD,ANXA6,GPM6A,GSTO1,ASPH,ITPR1,KCNK2,GRIN1,TRPM4,GAS6,TRPV2,BIN1,ANO6,ANXA2,TRPC4,ITPR3,CAV1,TUSC3"
GO:BP,inorganic cation import across plasma membrane,GO:0098659,1,0,126,414,1,21031,TRPM4
GO:BP,monoatomic anion transmembrane transport,GO:0098656,1,0,145,414,1,21031,ANO6
GO:BP,monoatomic cation transmembrane transport,GO:0098655,1,0,830,414,21,21031,"PML,FHL1,HVCN1,DMD,ANXA6,GPM6A,GSTO1,ASPH,ITPR1,KCNK2,GRIN1,TRPM4,GAS6,TRPV2,BIN1,ANO6,ANXA2,TRPC4,ITPR3,CAV1,TUSC3"
GO:BP,cell-cell adhesion,GO:0098609,1,0,946,414,33,21031,"RUNX1,EGFR,ASTN2,CD9,CD34,SDC4,PCDH1,PTPRU,NFASC,FAT4,MDGA1,SOCS6,ROBO1,JAK1,BMI1,ILDR2,MYADM,PTPRS,JAK2,ICAM1,PCDH9,CD276,CD44,BOC,CDON,NEO1,FER,ANXA2,ANXA1,FOXO3,CAV1,TWSG1,ZMIZ1"
GO:BP,granulocyte migration,GO:0097530,1,0,156,414,3,21031,"MAPK3,PREX1,ANXA1"
GO:BP,cellular response to virus,GO:0098586,1,0,78,414,5,21031,"RRP1B,JAK1,TLR3,JAK2,DDX3X"
GO:BP,centriole assembly,GO:0098534,1,0,48,414,1,21031,RTTN
GO:BP,blood vessel diameter maintenance,GO:0097746,1,0,149,414,6,21031,"EGFR,DOCK4,TRPM4,BBS2,PLOD3,CAV1"
GO:BP,extracellular exosome biogenesis,GO:0097734,1,0,21,414,3,21031,"CD34,SDC4,SNF8"
GO:BP,sperm motility,GO:0097722,1,0,143,414,1,21031,BBS2
GO:BP,connective tissue replacement,GO:0097709,1,0,12,414,1,21031,RUNX1
GO:BP,telomere maintenance via base-excision repair,GO:0097698,1,0,1,414,1,21031,APEX1
GO:BP,receptor signaling pathway via STAT,GO:0097696,1,0,177,414,8,21031,"SOCS6,EPHB2,JAK1,JAK2,FER,CTF1,WDR48,CAV1"
GO:BP,double-strand break repair via classical nonhomologous end joining,GO:0097680,1,0,6,414,1,21031,XRCC6
GO:BP,potassium ion export across plasma membrane,GO:0097623,1,0,19,414,1,21031,ANO6
GO:BP,lamellipodium organization,GO:0097581,1,0,90,414,3,21031,"KANK1,CD44,FER"
GO:BP,vacuole fusion,GO:0097576,1,0,12,414,1,21031,CHMP6
GO:BP,defense response to other organism,GO:0098542,1,0,1220,414,29,21031,"IL33,PML,PTX3,GBP1,GBP2,PAK3,NFKB2,IFIT5,MAPK3,MYO1C,RELB,JAK1,ATG7,TLR3,DDX56,DDX17,PTPRS,JAK2,PLPP6,TKFC,DDX3X,OTUD4,ANXA1,SAMD9,ARMC5,TRAF2,XRCC6,ARRB2,CAV1"
GO:BP,vesicle fusion to plasma membrane,GO:0099500,1,0,24,414,1,21031,STX1B
GO:BP,regulation of monocyte chemotaxis,GO:0090025,1,0,27,414,1,21031,ANO6
GO:BP,regulation of heart rate by cardiac conduction,GO:0086091,1,0,40,414,3,21031,"TRPM4,BIN1,CAV1"
GO:BP,nephron tubule formation,GO:0072079,1,0,20,414,1,21031,PAX8
GO:BP,nephron tubule morphogenesis,GO:0072078,1,0,79,414,3,21031,"PAX8,FAT4,LAMA5"
GO:BP,renal vesicle morphogenesis,GO:0072077,1,0,17,414,1,21031,PAX8
GO:BP,DCT cell differentiation,GO:0072069,1,0,3,414,1,21031,PAX8
GO:BP,S-shaped body morphogenesis,GO:0072050,1,0,7,414,1,21031,PAX8
GO:BP,comma-shaped body morphogenesis,GO:0072049,1,0,5,414,1,21031,PAX8
GO:BP,renal system pattern specification,GO:0072048,1,0,8,414,1,21031,PAX8
GO:BP,collecting duct development,GO:0072044,1,0,15,414,2,21031,"CALB1,PAX8"
GO:BP,negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis,GO:0072040,1,0,4,414,1,21031,PAX8
GO:BP,regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis,GO:0072039,1,0,4,414,1,21031,PAX8
GO:BP,mesenchymal stem cell maintenance involved in nephron morphogenesis,GO:0072038,1,0,6,414,1,21031,PAX8
GO:BP,nephron morphogenesis,GO:0072028,1,0,83,414,3,21031,"PAX8,FAT4,LAMA5"
GO:BP,connecting tubule development,GO:0072027,1,0,1,414,1,21031,CALB1
GO:BP,distal convoluted tubule development,GO:0072025,1,0,5,414,2,21031,"CALB1,PAX8"
GO:BP,distal tubule development,GO:0072017,1,0,12,414,2,21031,"CALB1,PAX8"
GO:BP,podocyte development,GO:0072015,1,0,11,414,2,21031,"LAMB2,MYO1E"
GO:BP,glomerulus vasculature development,GO:0072012,1,0,29,414,1,21031,CD34
GO:BP,glomerular endothelium development,GO:0072011,1,0,5,414,1,21031,CD34
GO:BP,glomerular epithelium development,GO:0072010,1,0,26,414,3,21031,"LAMB2,CD34,MYO1E"
GO:BP,nephron epithelium development,GO:0072009,1,0,123,414,7,21031,"CALB1,LAMB2,CD34,PAX8,FAT4,MYO1E,LAMA5"
GO:BP,glomerular mesangial cell differentiation,GO:0072008,1,0,6,414,1,21031,CD34
GO:BP,mesangial cell differentiation,GO:0072007,1,0,7,414,1,21031,CD34
GO:BP,nephron development,GO:0072006,1,0,158,414,8,21031,"CALB1,LAMB2,CD34,PAX8,FAT4,MYO1E,LAMA5,SULF2"
GO:BP,nephron tubule development,GO:0072080,1,0,102,414,4,21031,"CALB1,PAX8,FAT4,LAMA5"
GO:BP,renal vesicle development,GO:0072087,1,0,18,414,1,21031,PAX8
GO:BP,nephron epithelium morphogenesis,GO:0072088,1,0,81,414,3,21031,"PAX8,FAT4,LAMA5"
GO:BP,stem cell proliferation,GO:0072089,1,0,122,414,7,21031,"RUNX1,CD109,LTBP3,NFIB,SFRP2,CD34,FGFR1"
GO:BP,metanephric glomerular mesangium development,GO:0072223,1,0,5,414,1,21031,CD34
GO:BP,metanephric distal convoluted tubule development,GO:0072221,1,0,5,414,2,21031,"CALB1,PAX8"
GO:BP,metanephric nephron development,GO:0072210,1,0,41,414,3,21031,"LAMB2,CD34,PAX8"
GO:BP,metanephric mesangial cell differentiation,GO:0072209,1,0,2,414,1,21031,CD34
GO:BP,metanephric epithelium development,GO:0072207,1,0,30,414,4,21031,"CALB1,LAMB2,PAX8,FAT4"
GO:BP,metanephric collecting duct development,GO:0072205,1,0,10,414,2,21031,"CALB1,PAX8"
GO:BP,cell differentiation involved in metanephros development,GO:0072202,1,0,24,414,4,21031,"LAMB2,CD34,PAX8,FAT4"
GO:BP,negative regulation of mesenchymal cell proliferation,GO:0072201,1,0,7,414,1,21031,NFIB
GO:BP,regulation of nephron tubule epithelial cell differentiation,GO:0072182,1,0,13,414,2,21031,"PAX8,FAT4"
GO:BP,epithelial tube formation,GO:0072175,1,0,139,414,6,21031,"SFRP2,SDC4,PAX8,BBS4,FZD6,KDM6A"
GO:BP,metanephric tubule formation,GO:0072174,1,0,6,414,1,21031,PAX8
GO:BP,kidney field specification,GO:0072004,1,0,2,414,1,21031,PAX8
GO:BP,metanephric tubule morphogenesis,GO:0072173,1,0,11,414,1,21031,PAX8
GO:BP,metanephric tubule development,GO:0072170,1,0,26,414,3,21031,"CALB1,PAX8,FAT4"
GO:BP,mesonephric tubule development,GO:0072164,1,0,102,414,7,21031,"CALB1,SDC4,PAX8,FAT4,FGFR1,LAMA5,SMAD5"
GO:BP,mesonephric epithelium development,GO:0072163,1,0,102,414,7,21031,"CALB1,SDC4,PAX8,FAT4,FGFR1,LAMA5,SMAD5"
GO:BP,nephron tubule epithelial cell differentiation,GO:0072160,1,0,15,414,2,21031,"PAX8,FAT4"
GO:BP,epithelial cell fate commitment,GO:0072148,1,0,15,414,1,21031,ARX
GO:BP,condensed mesenchymal cell proliferation,GO:0072137,1,0,4,414,1,21031,FAT4
GO:BP,mesenchyme morphogenesis,GO:0072132,1,0,59,414,2,21031,"ROBO1,FGFR1"
GO:BP,podocyte differentiation,GO:0072112,1,0,22,414,2,21031,"LAMB2,MYO1E"
GO:BP,glomerular mesangium development,GO:0072109,1,0,16,414,1,21031,CD34
GO:BP,positive regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis,GO:0072108,1,0,4,414,1,21031,PAX8
GO:BP,regulation of stem cell proliferation,GO:0072091,1,0,91,414,4,21031,"CD109,LTBP3,NFIB,FGFR1"
GO:BP,mesonephric tubule morphogenesis,GO:0072171,1,0,70,414,3,21031,"PAX8,FAT4,LAMA5"
GO:BP,kidney rudiment formation,GO:0072003,1,0,3,414,1,21031,PAX8
GO:BP,renal system development,GO:0072001,1,0,328,414,15,21031,"CALB1,LAMB2,KANK2,RDH10,CD34,SDC4,PAX8,FAT4,BICC1,MYO1E,FGFR1,LAMA5,SMAD5,IFT88,SULF2"
GO:BP,protein localization to spindle pole body,GO:0071988,1,0,1,414,1,21031,NUMA1
GO:BP,response to nitric oxide,GO:0071731,1,0,20,414,1,21031,TRAF2
GO:BP,icosanoid transport,GO:0071715,1,0,65,414,1,21031,ANXA1
GO:BP,tumor necrosis factor superfamily cytokine production,GO:0071706,1,0,168,414,7,21031,"IL33,PTPRJ,GAS6,EPHB2,TLR3,JAK2,ARRB2"
GO:BP,nitrogen compound transport,GO:0071705,1,0,1911,414,46,21031,"IL33,GFAP,LTBP2,PML,STX1B,EGFR,ASTN2,TIAM1,EHD3,MVP,ZMAT3,IRS1,ASPH,IRS2,EHD1,PAX8,ITPR1,ARRB1,CHMP6,TRPM4,GAS6,BBS2,SNF8,ILDR2,IPO4,LRP1,ATG7,EMD,BBS4,JAK2,TGM2,COPZ2,AP1S1,MYO1D,NEO1,SNX15,IPO8,ANXA1,CDK5,TRPC4,PXK,RRBP1,AP3S2,ARRB2,CAV1,BTF3"
GO:BP,organic substance metabolic process,GO:0071704,1,0,13768,414,272,21031,"IL33,LPXN,POSTN,RTN1,GDPD2,MMAB,NQO2,GFAP,KANK2,PLD2,NFIX,PML,RUNX1,STX1B,CD109,CYGB,GMDS,HSPB6,TNIK,EGFR,PSRC1,PTPRJ,MET,NEIL2,MAST4,FHOD1,HNMT,CPNE1,DCLK1,HMGA1,ACOX2,DMD,CSPG4,TMTC1,PTX3,EHD3,NFIB,ENPP4,GBP1,MVP,SFRP2,RDH10,RLBP1,JUNB,CD34,CCNY,NAMPT,PTPRA,ARX,ACSL1,MPI,LPIN1,GSTO1,PAMR1,TIMP3,PAK3,IRS1,MTO1,ASPH,NFKB2,MMP14,IRS2,CLGN,MAPK3,AMPD2,WDR81,DPF3,HIC1,PAX8,SETX,ABHD6,DPH2,PTPRU,ETHE1,MTRR,ELP1,ARRB1,MYO1C,NT5C,LOXL1,DACH1,MYORG,GMPPA,KMT5B,SASH1,UGDH,DCPS,KCNK2,GFPT2,GRIN1,DGKK,NAA50,CHMP6,NCEH1,PAXX,GYS1,SOCS6,EPHB4,LARP7,ROBO1,PDRG1,THOP1,BAG5,TRPM4,PPIH,DHRS3,SYNJ2,FGFR1,GAS6,BBS2,KDM5C,RELB,NOC3L,RRP1B,SMAD5,EPHB2,PARP4,DHX29,JAK1,BMI1,MOCS3,ERF,BOP1,SNF8,BIN1,ILDR2,ZEB1,LRP1,CBR3,MYADM,PLPP2,ACSS3,HDAC7,PHIP,EIF3J,ATG7,PLOD3,TLR3,NOP2,SULF2,MED17,DDX56,PARD3,DDX17,CUL4B,APEX1,BBS4,ATE1,UNKL,MTAP,RDH5,PTPRS,FKBP5,JAK2,SDSL,ACOX3,WDR91,RWDD1,TGM2,CHD1L,OTUB1,CD276,PIGG,ALDOC,CD44,PLPP6,PIGN,EOGT,RDH13,NNMT,MEGF8,PLEC,XPC,CDON,SRSF6,GPC1,STK38,NFIC,PTBP2,TOP3B,SCLY,OPHN1,DEGS1,TKFC,DDX3X,GALK1,PARN,RIOK1,FZD6,NEO1,TAOK3,ADPRS,KDM6A,OTUD4,ZFP91,PNPO,HTRA1,FER,COASY,ANXA2,ANXA1,GSTM5,CDK5,GRB10,5MP1,CTU1,ARMC5,AGAP3,FAF1,PXK,IFT74,NPAS3,SESN2,NOLC1,NAGA,BRD3,HAT1,TBCD,CDC5L,TRAF2,TEAD1,TACC1,RRBP1,XRCC6,RALB,AMPD3,FOXO3,UBA1,EXOG,ERCC5,GGT5,WIPF1,TADA1,CHD1,UBXN1,LMO7,CTF1,ARRB2,CTCF,SPON1,CDC26,WDR48,SRSF5,CAV1,CRTC3,CYREN,SLX9,ZC3H4,RBM28,NCOR1,ELP5,NOC2L,SSH3,TLE5,UBXN7,RIOK2,GFPT1,CCND3,RBM42,PLD1,RAD50,TWSG1,NEK9,NUDT4,ZMIZ1,DDAH2,SSRP1,MAK16,OARD1,TUSC3,DOHH,HACL1"
GO:BP,organic substance transport,GO:0071702,1,0,2358,414,54,21031,"IL33,GFAP,LTBP2,PML,STX1B,EGFR,ASTN2,TIAM1,EHD3,MVP,ACSL1,ZMAT3,IRS1,ASPH,IRS2,EHD1,PAX8,PDZD8,ITPR1,ARRB1,FABP7,CHMP6,TRPM4,GAS6,BBS2,SNF8,ILDR2,IPO4,LRP1,PLS1,ANO6,ATG7,EMD,BBS4,JAK2,TGM2,COPZ2,AP1S1,MYO1D,NEO1,SNX15,IPO8,ANXA2,ANXA1,CDK5,GRB10,TRPC4,PXK,SESN2,RRBP1,AP3S2,ARRB2,CAV1,BTF3"
GO:BP,anatomical structure maturation,GO:0071695,1,0,271,414,4,21031,"FAT4,FGFR1,NOM1,FOXO3"
GO:BP,protein localization to extracellular region,GO:0071692,1,0,374,414,12,21031,"LTBP2,EGFR,TIAM1,IRS1,IRS2,ITPR1,TRPM4,ILDR2,JAK2,AP1S1,NEO1,ANXA1"
GO:BP,commissural neuron axon guidance,GO:0071679,1,0,13,414,3,21031,"NCAM1,NFIB,EPHB2"
GO:BP,positive regulation of mononuclear cell migration,GO:0071677,1,0,74,414,2,21031,"GAS6,ANO6"
GO:BP,regulation of mononuclear cell migration,GO:0071675,1,0,123,414,3,21031,"MAPK3,GAS6,ANO6"
GO:BP,cellular response to nitric oxide,GO:0071732,1,0,15,414,1,21031,TRAF2
GO:BP,mononuclear cell migration,GO:0071674,1,0,205,414,8,21031,"MAPK3,EPS8,TRPM4,GAS6,ANO6,ICAM1,PLEC,ANXA1"
GO:BP,regulation of granulocyte colony-stimulating factor production,GO:0071655,1,0,5,414,1,21031,CD34
GO:BP,positive regulation of chemokine (C-C motif) ligand 5 production,GO:0071651,1,0,7,414,1,21031,DDX3X
GO:BP,regulation of chemokine (C-C motif) ligand 5 production,GO:0071649,1,0,12,414,1,21031,DDX3X
GO:BP,regulation of granulocyte chemotaxis,GO:0071622,1,0,51,414,1,21031,MAPK3
GO:BP,granulocyte chemotaxis,GO:0071621,1,0,129,414,3,21031,"MAPK3,PREX1,ANXA1"
GO:BP,acyl-CoA biosynthetic process,GO:0071616,1,0,47,414,1,21031,ACSL1
GO:BP,granulocyte colony-stimulating factor production,GO:0071611,1,0,5,414,1,21031,CD34
GO:BP,chemokine (C-C motif) ligand 5 production,GO:0071609,1,0,12,414,1,21031,DDX3X
GO:BP,otic vesicle development,GO:0071599,1,0,15,414,1,21031,PAX8
GO:BP,cellular response to dexamethasone stimulus,GO:0071549,1,0,27,414,2,21031,"EGFR,JAK2"
GO:BP,response to dexamethasone,GO:0071548,1,0,43,414,3,21031,"EGFR,JAK2,FOXO3"
GO:BP,positive regulation of granulocyte colony-stimulating factor production,GO:0071657,1,0,4,414,1,21031,CD34
GO:BP,metanephric glomerulus development,GO:0072224,1,0,17,414,2,21031,"LAMB2,CD34"
GO:BP,nuclear membrane organization,GO:0071763,1,0,45,414,5,21031,"LPIN1,CHMP6,EMD,BROX,REEP3"
GO:BP,cellular response to BMP stimulus,GO:0071773,1,0,164,414,9,21031,"SFRP2,MAPK3,SMAD5,MEGF8,NEO1,HTRA1,NUMA1,CAV1,TWSG1"
GO:BP,multivesicular body sorting pathway,GO:0071985,1,0,49,414,2,21031,"CHMP6,SNF8"
GO:BP,extracellular exosome assembly,GO:0071971,1,0,7,414,2,21031,"CD34,SDC4"
GO:BP,"mitotic sister chromatid cohesion, centromeric",GO:0071962,1,0,5,414,1,21031,NAA50
GO:BP,endocannabinoid signaling pathway,GO:0071926,1,0,4,414,1,21031,ABHD6
GO:BP,determination of digestive tract left/right asymmetry,GO:0071907,1,0,7,414,1,21031,MEGF8
GO:BP,negative regulation of protein serine/threonine kinase activity,GO:0071901,1,0,81,414,2,21031,"PTPRJ,STK38"
GO:BP,regulation of protein serine/threonine kinase activity,GO:0071900,1,0,264,414,13,21031,"EGFR,PSRC1,PTPRJ,CCNY,SASH1,ROBO1,FGFR1,STK38,DDX3X,TAOK3,TRAF2,RALB,CCND3"
GO:BP,DNA biosynthetic process,GO:0071897,1,0,192,414,7,21031,"PML,MAPK3,DACH1,KCNK2,PARP4,PARN,RAD50"
GO:BP,leukocyte apoptotic process,GO:0071887,1,0,117,414,4,21031,"IRS2,GAS6,ANXA1,NOC2L"
GO:BP,adenylate cyclase-activating adrenergic receptor signaling pathway,GO:0071880,1,0,25,414,1,21031,CRTC3
GO:BP,negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway,GO:0071878,1,0,5,414,1,21031,CRTC3
GO:BP,response to BMP,GO:0071772,1,0,164,414,9,21031,"SFRP2,MAPK3,SMAD5,MEGF8,NEO1,HTRA1,NUMA1,CAV1,TWSG1"
GO:BP,adrenergic receptor signaling pathway,GO:0071875,1,0,32,414,1,21031,CRTC3
GO:BP,response to catecholamine,GO:0071869,1,0,58,414,3,21031,"CAV2,TGM2,ARRB2"
GO:BP,cellular response to monoamine stimulus,GO:0071868,1,0,56,414,3,21031,"CAV2,TGM2,ARRB2"
GO:BP,response to monoamine,GO:0071867,1,0,58,414,3,21031,"CAV2,TGM2,ARRB2"
GO:BP,protein-RNA complex organization,GO:0071826,1,0,1634,414,9,21031,"MMAB,SETX,DHX29,BOP1,EIF3J,NOP2,SRSF6,PTBP2,SRSF5"
GO:BP,protein-lipid complex organization,GO:0071825,1,0,52,414,1,21031,BIN1
GO:BP,protein-DNA complex organization,GO:0071824,1,0,915,414,21,21031,"HMGA1,DPF3,MYO1C,KMT5B,NAA50,KDM5C,BMI1,HDAC7,MED17,JAK2,TGM2,CHD1L,KDM6A,COPRS,BRD3,HAT1,CHD1,CTCF,NCOR1,NOC2L,SSRP1"
GO:BP,tail-anchored membrane protein insertion into ER membrane,GO:0071816,1,0,18,414,1,21031,GET3
GO:BP,potassium ion transmembrane transport,GO:0071805,1,0,212,414,5,21031,"FHL1,KCNK2,BIN1,ANO6,CAV1"
GO:BP,endoplasmic reticulum tubular network formation,GO:0071787,1,0,5,414,1,21031,RTN1
GO:BP,endoplasmic reticulum tubular network organization,GO:0071786,1,0,20,414,2,21031,"RTN1,REEP3"
GO:BP,response to fibroblast growth factor,GO:0071774,1,0,116,414,8,21031,"POSTN,HHIP,SETX,FAT4,FGFR1,SULF2,CD44,GPC1"
GO:BP,cellular response to catecholamine stimulus,GO:0071870,1,0,56,414,3,21031,"CAV2,TGM2,ARRB2"
GO:BP,amino acid import across plasma membrane,GO:0089718,1,0,50,414,1,21031,GFAP
GO:BP,metanephric nephron tubule development,GO:0072234,1,0,23,414,3,21031,"CALB1,PAX8,FAT4"
GO:BP,metanephric glomerulus vasculature development,GO:0072239,1,0,9,414,1,21031,CD34
GO:BP,extracellular matrix assembly,GO:0085029,1,0,46,414,4,21031,"PXDN,GAS6,PLOD3,THSD4"
GO:BP,response to phenylpropanoid,GO:0080184,1,0,5,414,1,21031,EGFR
GO:BP,lytic vacuole organization,GO:0080171,1,0,111,414,1,21031,CHMP6
GO:BP,regulation of nitric oxide metabolic process,GO:0080164,1,0,58,414,4,21031,"PTX3,JAK2,CAV1,DDAH2"
